State,"Increase L, Increase M, Increase V","Increase L, Increase M, Keep V","Increase L, Increase M, Decrease V","Increase L, Keep M, Increase V","Increase L, Keep M, Keep V","Increase L, Keep M, Decrease V","Increase L, Decrease M, Increase V","Increase L, Decrease M, Keep V","Increase L, Decrease M, Decrease V","Keep L, Increase M, Increase V","Keep L, Increase M, Keep V","Keep L, Increase M, Decrease V","Keep L, Keep M, Increase V","Keep L, Keep M, Keep V","Keep L, Keep M, Decrease V","Keep L, Decrease M, Increase V","Keep L, Decrease M, Keep V","Keep L, Decrease M, Decrease V","Decrease L, Increase M, Increase V","Decrease L, Increase M, Keep V","Decrease L, Increase M, Decrease V","Decrease L, Keep M, Increase V","Decrease L, Keep M, Keep V","Decrease L, Keep M, Decrease V","Decrease L, Decrease M, Increase V","Decrease L, Decrease M, Keep V","Decrease L, Decrease M, Decrease V"
0,4.999999999999954,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565
1,5.499999999999954,5.749999999999954,5.499999999999954,5.749999999999954,5.499999999999954,5.249999999999954,5.499999999999954,5.249999999999954,4.999999999999954,5.749999999999954,5.499999999999954,5.249999999999954,5.499999999999954,5.249999999999954,4.999999999999954,5.249999999999954,4.999999999999954,3.4999999999999565,5.499999999999954,5.249999999999954,4.999999999999954,5.249999999999954,4.999999999999954,3.4999999999999565,4.999999999999954,3.4999999999999565,3.4999999999999565
2,3.4999999999999565,3.4999999999999565,4.999999999999954,3.4999999999999565,4.999999999999954,5.249999999999954,4.999999999999954,5.249999999999954,5.499999999999954,3.4999999999999565,4.999999999999954,5.249999999999954,4.999999999999954,5.249999999999954,5.499999999999954,5.249999999999954,5.499999999999954,5.749999999999954,4.999999999999954,5.249999999999954,5.499999999999954,5.249999999999954,5.499999999999954,5.749999999999954,5.499999999999954,5.749999999999954,5.499999999999954
3,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,3.4999999999999565,4.999999999999954
4,0.49999999999995803,0.9999999999999578,1.4999999999999574,0.9999999999999578,1.4999999999999574,1.9999999999999574,1.4999999999999574,1.9999999999999574,2.4999999999999565,0.9999999999999578,1.4999999999999574,1.9999999999999574,1.4999999999999574,1.9999999999999574,2.4999999999999565,1.9999999999999574,2.4999999999999565,2.9999999999999565,1.4999999999999574,1.9999999999999574,2.4999999999999565,1.9999999999999574,2.4999999999999565,2.9999999999999565,2.4999999999999565,2.9999999999999565,3.4999999999999565
5,-0.5000000000000422,-4.174438572590591e-14,0.49999999999995803,-4.174438572590591e-14,0.49999999999995803,0.9999999999999578,0.49999999999995803,0.9999999999999578,1.4999999999999574,-4.174438572590591e-14,0.49999999999995803,0.9999999999999578,0.49999999999995803,0.9999999999999578,1.4999999999999574,0.9999999999999578,1.4999999999999574,1.9999999999999574,0.49999999999995803,0.9999999999999578,1.4999999999999574,0.9999999999999578,1.4999999999999574,1.9999999999999574,1.4999999999999574,1.9999999999999574,2.4999999999999565
6,-1.5000000000000426,-1.0000000000000426,-0.5000000000000422,-1.0000000000000426,-0.5000000000000422,-4.174438572590591e-14,-0.5000000000000422,-4.174438572590591e-14,0.49999999999995803,-1.0000000000000426,-0.5000000000000422,-4.174438572590591e-14,-0.5000000000000422,-4.174438572590591e-14,0.49999999999995803,-4.174438572590591e-14,0.49999999999995803,0.9999999999999578,-0.5000000000000422,-4.174438572590591e-14,0.49999999999995803,-4.174438572590591e-14,0.49999999999995803,0.9999999999999578,0.49999999999995803,0.9999999999999578,1.4999999999999574
7,-2.5000000000000435,-2.0000000000000435,-1.5000000000000426,-2.0000000000000435,-1.5000000000000426,-1.0000000000000426,-1.5000000000000426,-1.0000000000000426,-0.5000000000000422,-2.0000000000000435,-1.5000000000000426,-1.0000000000000426,-1.5000000000000426,-1.0000000000000426,-0.5000000000000422,-1.0000000000000426,-0.5000000000000422,-4.174438572590591e-14,-1.5000000000000426,-1.0000000000000426,-0.5000000000000422,-1.0000000000000426,-0.5000000000000422,-4.174438572590591e-14,-0.5000000000000422,-4.174438572590591e-14,0.49999999999995803
8,-3.5000000000000435,-3.0000000000000435,-2.5000000000000435,-3.0000000000000435,-2.5000000000000435,-2.0000000000000435,-2.5000000000000435,-2.0000000000000435,-1.5000000000000426,-3.0000000000000435,-2.5000000000000435,-2.0000000000000435,-2.5000000000000435,-2.0000000000000435,-1.5000000000000426,-2.0000000000000435,-1.5000000000000426,-1.0000000000000426,-2.5000000000000435,-2.0000000000000435,-1.5000000000000426,-2.0000000000000435,-1.5000000000000426,-1.0000000000000426,-1.5000000000000426,-1.0000000000000426,-0.5000000000000422
9,-4.500000000000046,-4.000000000000046,-3.5000000000000435,-4.000000000000046,-3.5000000000000435,-3.0000000000000435,-3.5000000000000435,-3.0000000000000435,-2.5000000000000435,-4.000000000000046,-3.5000000000000435,-3.0000000000000435,-3.5000000000000435,-3.0000000000000435,-2.5000000000000435,-3.0000000000000435,-2.5000000000000435,-2.0000000000000435,-3.5000000000000435,-3.0000000000000435,-2.5000000000000435,-3.0000000000000435,-2.5000000000000435,-2.0000000000000435,-2.5000000000000435,-2.0000000000000435,-1.5000000000000426
